sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
8870	obj_rel_across_anim	8870	4435	unexpected	placeholder	врачи  которых помощник понимает  старый	4
8871	obj_rel_across_anim	8871	4436	expected	placeholder	врачи  которых помощник понимает  маленькие	4
8872	obj_rel_across_anim	8872	4436	unexpected	placeholder	врачи  которых помощник понимает  маленький	4
8873	obj_rel_across_anim	8873	4437	expected	placeholder	врачи  которых помощник понимает  молодые	4
8874	obj_rel_across_anim	8874	4437	unexpected	placeholder	врачи  которых помощник понимает  молодой	4
8875	obj_rel_across_anim	8875	4438	expected	placeholder	врачи  которых помощник понимает  большие	4
8876	obj_rel_across_anim	8876	4438	unexpected	placeholder	врачи  которых помощник понимает  большой	4
8877	obj_rel_across_anim	8877	4439	expected	placeholder	сенаторы  которых помощник понимает  говорят	4
8878	obj_rel_across_anim	8878	4439	unexpected	placeholder	сенаторы  которых помощник понимает  говорит	4
8879	obj_rel_across_anim	8879	4440	expected	placeholder	сенаторы  которых помощник понимает  ждали	4
8880	obj_rel_across_anim	8880	4440	unexpected	placeholder	сенаторы  которых помощник понимает  ждал	4
8881	obj_rel_across_anim	8881	4441	expected	placeholder	сенаторы  которых помощник понимает  читают	4
8882	obj_rel_across_anim	8882	4441	unexpected	placeholder	сенаторы  которых помощник понимает  читает	4
8883	obj_rel_across_anim	8883	4442	expected	placeholder	сенаторы  которых помощник понимает  старые	4
8884	obj_rel_across_anim	8884	4442	unexpected	placeholder	сенаторы  которых помощник понимает  старый	4
8885	obj_rel_across_anim	8885	4443	expected	placeholder	сенаторы  которых помощник понимает  маленькие	4
8886	obj_rel_across_anim	8886	4443	unexpected	placeholder	сенаторы  которых помощник понимает  маленький	4
8887	obj_rel_across_anim	8887	4444	expected	placeholder	сенаторы  которых помощник понимает  молодые	4
8888	obj_rel_across_anim	8888	4444	unexpected	placeholder	сенаторы  которых помощник понимает  молодой	4
8889	obj_rel_across_anim	8889	4445	expected	placeholder	сенаторы  которых помощник понимает  большие	4
8890	obj_rel_across_anim	8890	4445	unexpected	placeholder	сенаторы  которых помощник понимает  большой	4
8891	obj_rel_across_anim	8891	4446	expected	placeholder	профессора  которых помощник понимает  говорят	4
8892	obj_rel_across_anim	8892	4446	unexpected	placeholder	профессора  которых помощник понимает  говорит	4
8893	obj_rel_across_anim	8893	4447	expected	placeholder	профессора  которых помощник понимает  ждали	4
8894	obj_rel_across_anim	8894	4447	unexpected	placeholder	профессора  которых помощник понимает  ждал	4
8895	obj_rel_across_anim	8895	4448	expected	placeholder	профессора  которых помощник понимает  читают	4
8896	obj_rel_across_anim	8896	4448	unexpected	placeholder	профессора  которых помощник понимает  читает	4
8897	obj_rel_across_anim	8897	4449	expected	placeholder	профессора  которых помощник понимает  старые	4
8898	obj_rel_across_anim	8898	4449	unexpected	placeholder	профессора  которых помощник понимает  старый	4
8899	obj_rel_across_anim	8899	4450	expected	placeholder	профессора  которых помощник понимает  маленькие	4
8900	obj_rel_across_anim	8900	4450	unexpected	placeholder	профессора  которых помощник понимает  маленький	4
8901	obj_rel_across_anim	8901	4451	expected	placeholder	профессора  которых помощник понимает  молодые	4
8902	obj_rel_across_anim	8902	4451	unexpected	placeholder	профессора  которых помощник понимает  молодой	4
8903	obj_rel_across_anim	8903	4452	expected	placeholder	профессора  которых помощник понимает  большие	4
8904	obj_rel_across_anim	8904	4452	unexpected	placeholder	профессора  которых помощник понимает  большой	4
8905	obj_rel_across_anim	8905	4453	expected	placeholder	клиенты  которых помощник понимает  говорят	4
8906	obj_rel_across_anim	8906	4453	unexpected	placeholder	клиенты  которых помощник понимает  говорит	4
8907	obj_rel_across_anim	8907	4454	expected	placeholder	клиенты  которых помощник понимает  ждали	4
8908	obj_rel_across_anim	8908	4454	unexpected	placeholder	клиенты  которых помощник понимает  ждал	4
