sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
8797	obj_rel_across_anim	8797	4399	expected	placeholder	пилоты  которых рабочий понимает  читают	5
8798	obj_rel_across_anim	8798	4399	unexpected	placeholder	пилоты  которых рабочий понимает  читает	5
8799	obj_rel_across_anim	8799	4400	expected	placeholder	пилоты  которых рабочий понимает  старые	5
8800	obj_rel_across_anim	8800	4400	unexpected	placeholder	пилоты  которых рабочий понимает  старый	5
8801	obj_rel_across_anim	8801	4401	expected	placeholder	пилоты  которых рабочий понимает  маленькие	5
8802	obj_rel_across_anim	8802	4401	unexpected	placeholder	пилоты  которых рабочий понимает  маленький	5
8803	obj_rel_across_anim	8803	4402	expected	placeholder	пилоты  которых рабочий понимает  молодые	5
8804	obj_rel_across_anim	8804	4402	unexpected	placeholder	пилоты  которых рабочий понимает  молодой	5
8805	obj_rel_across_anim	8805	4403	expected	placeholder	пилоты  которых рабочий понимает  большие	5
8806	obj_rel_across_anim	8806	4403	unexpected	placeholder	пилоты  которых рабочий понимает  большой	5
8807	obj_rel_across_anim	8807	4404	expected	placeholder	ученики  которых рабочий понимает  говорят	5
8808	obj_rel_across_anim	8808	4404	unexpected	placeholder	ученики  которых рабочий понимает  говорит	5
8809	obj_rel_across_anim	8809	4405	expected	placeholder	ученики  которых рабочий понимает  ждали	5
8810	obj_rel_across_anim	8810	4405	unexpected	placeholder	ученики  которых рабочий понимает  ждал	5
8811	obj_rel_across_anim	8811	4406	expected	placeholder	ученики  которых рабочий понимает  читают	5
8812	obj_rel_across_anim	8812	4406	unexpected	placeholder	ученики  которых рабочий понимает  читает	5
8813	obj_rel_across_anim	8813	4407	expected	placeholder	ученики  которых рабочий понимает  старые	5
8814	obj_rel_across_anim	8814	4407	unexpected	placeholder	ученики  которых рабочий понимает  старый	5
8815	obj_rel_across_anim	8815	4408	expected	placeholder	ученики  которых рабочий понимает  маленькие	5
8816	obj_rel_across_anim	8816	4408	unexpected	placeholder	ученики  которых рабочий понимает  маленький	5
8817	obj_rel_across_anim	8817	4409	expected	placeholder	ученики  которых рабочий понимает  молодые	5
8818	obj_rel_across_anim	8818	4409	unexpected	placeholder	ученики  которых рабочий понимает  молодой	5
8819	obj_rel_across_anim	8819	4410	expected	placeholder	ученики  которых рабочий понимает  большие	5
8820	obj_rel_across_anim	8820	4410	unexpected	placeholder	ученики  которых рабочий понимает  большой	5
8821	obj_rel_across_anim	8821	4411	expected	placeholder	авторы  которых помощник понимает  говорят	5
8822	obj_rel_across_anim	8822	4411	unexpected	placeholder	авторы  которых помощник понимает  говорит	5
8823	obj_rel_across_anim	8823	4412	expected	placeholder	авторы  которых помощник понимает  ждали	5
8824	obj_rel_across_anim	8824	4412	unexpected	placeholder	авторы  которых помощник понимает  ждал	5
8825	obj_rel_across_anim	8825	4413	expected	placeholder	авторы  которых помощник понимает  читают	5
8826	obj_rel_across_anim	8826	4413	unexpected	placeholder	авторы  которых помощник понимает  читает	5
8827	obj_rel_across_anim	8827	4414	expected	placeholder	авторы  которых помощник понимает  старые	5
8828	obj_rel_across_anim	8828	4414	unexpected	placeholder	авторы  которых помощник понимает  старый	5
8829	obj_rel_across_anim	8829	4415	expected	placeholder	авторы  которых помощник понимает  маленькие	5
8830	obj_rel_across_anim	8830	4415	unexpected	placeholder	авторы  которых помощник понимает  маленький	5
8831	obj_rel_across_anim	8831	4416	expected	placeholder	авторы  которых помощник понимает  молодые	5
8832	obj_rel_across_anim	8832	4416	unexpected	placeholder	авторы  которых помощник понимает  молодой	5
8833	obj_rel_across_anim	8833	4417	expected	placeholder	авторы  которых помощник понимает  большие	5
8834	obj_rel_across_anim	8834	4417	unexpected	placeholder	авторы  которых помощник понимает  большой	5
8835	obj_rel_across_anim	8835	4418	expected	placeholder	режиссёры  которых помощник понимает  говорят	5
8836	obj_rel_across_anim	8836	4418	unexpected	placeholder	режиссёры  которых помощник понимает  говорит	5
