sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
8901	obj_rel_across_anim	8901	4451	expected	placeholder	die Lehrer  die der Mitarbeiter verehrt  sind jung	8
8902	obj_rel_across_anim	8902	4451	unexpected	placeholder	die Lehrer  die der Mitarbeiter verehrt  ist jung	8
8903	obj_rel_across_anim	8903	4452	expected	placeholder	die Lehrer  die der Mitarbeiter verehrt  sind groß	8
8904	obj_rel_across_anim	8904	4452	unexpected	placeholder	die Lehrer  die der Mitarbeiter verehrt  ist groß	8
8905	obj_rel_across_anim	8905	4453	expected	placeholder	die Kunden  die der Mitarbeiter verehrt  schwimmen	7
8906	obj_rel_across_anim	8906	4453	unexpected	placeholder	die Kunden  die der Mitarbeiter verehrt  schwimmt	7
8907	obj_rel_across_anim	8907	4454	expected	placeholder	die Kunden  die der Mitarbeiter verehrt  lachen	7
8908	obj_rel_across_anim	8908	4454	unexpected	placeholder	die Kunden  die der Mitarbeiter verehrt  lacht	7
8909	obj_rel_across_anim	8909	4455	expected	placeholder	die Kunden  die der Mitarbeiter verehrt  sprechen	7
8910	obj_rel_across_anim	8910	4455	unexpected	placeholder	die Kunden  die der Mitarbeiter verehrt  spricht	7
8911	obj_rel_across_anim	8911	4456	expected	placeholder	die Kunden  die der Mitarbeiter verehrt  sind alt	8
8912	obj_rel_across_anim	8912	4456	unexpected	placeholder	die Kunden  die der Mitarbeiter verehrt  ist alt	8
8913	obj_rel_across_anim	8913	4457	expected	placeholder	die Kunden  die der Mitarbeiter verehrt  sind klein	8
8914	obj_rel_across_anim	8914	4457	unexpected	placeholder	die Kunden  die der Mitarbeiter verehrt  ist klein	8
8915	obj_rel_across_anim	8915	4458	expected	placeholder	die Kunden  die der Mitarbeiter verehrt  sind jung	8
8916	obj_rel_across_anim	8916	4458	unexpected	placeholder	die Kunden  die der Mitarbeiter verehrt  ist jung	8
8917	obj_rel_across_anim	8917	4459	expected	placeholder	die Kunden  die der Mitarbeiter verehrt  sind groß	8
8918	obj_rel_across_anim	8918	4459	unexpected	placeholder	die Kunden  die der Mitarbeiter verehrt  ist groß	8
8919	obj_rel_across_anim	8919	4460	expected	placeholder	die Polizisten  die der Mitarbeiter verehrt  schwimmen	7
8920	obj_rel_across_anim	8920	4460	unexpected	placeholder	die Polizisten  die der Mitarbeiter verehrt  schwimmt	7
8921	obj_rel_across_anim	8921	4461	expected	placeholder	die Polizisten  die der Mitarbeiter verehrt  lachen	7
8922	obj_rel_across_anim	8922	4461	unexpected	placeholder	die Polizisten  die der Mitarbeiter verehrt  lacht	7
8923	obj_rel_across_anim	8923	4462	expected	placeholder	die Polizisten  die der Mitarbeiter verehrt  sprechen	7
8924	obj_rel_across_anim	8924	4462	unexpected	placeholder	die Polizisten  die der Mitarbeiter verehrt  spricht	7
8925	obj_rel_across_anim	8925	4463	expected	placeholder	die Polizisten  die der Mitarbeiter verehrt  sind alt	8
8926	obj_rel_across_anim	8926	4463	unexpected	placeholder	die Polizisten  die der Mitarbeiter verehrt  ist alt	8
8927	obj_rel_across_anim	8927	4464	expected	placeholder	die Polizisten  die der Mitarbeiter verehrt  sind klein	8
8928	obj_rel_across_anim	8928	4464	unexpected	placeholder	die Polizisten  die der Mitarbeiter verehrt  ist klein	8
8929	obj_rel_across_anim	8929	4465	expected	placeholder	die Polizisten  die der Mitarbeiter verehrt  sind jung	8
8930	obj_rel_across_anim	8930	4465	unexpected	placeholder	die Polizisten  die der Mitarbeiter verehrt  ist jung	8
8931	obj_rel_across_anim	8931	4466	expected	placeholder	die Polizisten  die der Mitarbeiter verehrt  sind groß	8
8932	obj_rel_across_anim	8932	4466	unexpected	placeholder	die Polizisten  die der Mitarbeiter verehrt  ist groß	8
8933	obj_rel_across_anim	8933	4467	expected	placeholder	die Piloten  die der Mitarbeiter verehrt  schwimmen	7
8934	obj_rel_across_anim	8934	4467	unexpected	placeholder	die Piloten  die der Mitarbeiter verehrt  schwimmt	7
8935	obj_rel_across_anim	8935	4468	expected	placeholder	die Piloten  die der Mitarbeiter verehrt  lachen	7
8936	obj_rel_across_anim	8936	4468	unexpected	placeholder	die Piloten  die der Mitarbeiter verehrt  lacht	7
8937	obj_rel_across_anim	8937	4469	expected	placeholder	die Piloten  die der Mitarbeiter verehrt  sprechen	7
8938	obj_rel_across_anim	8938	4469	unexpected	placeholder	die Piloten  die der Mitarbeiter verehrt  spricht	7
8939	obj_rel_across_anim	8939	4470	expected	placeholder	die Piloten  die der Mitarbeiter verehrt  sind alt	8
8940	obj_rel_across_anim	8940	4470	unexpected	placeholder	die Piloten  die der Mitarbeiter verehrt  ist alt	8
8941	obj_rel_across_anim	8941	4471	expected	placeholder	die Piloten  die der Mitarbeiter verehrt  sind klein	8
8942	obj_rel_across_anim	8942	4471	unexpected	placeholder	die Piloten  die der Mitarbeiter verehrt  ist klein	8
8943	obj_rel_across_anim	8943	4472	expected	placeholder	die Piloten  die der Mitarbeiter verehrt  sind jung	8
8944	obj_rel_across_anim	8944	4472	unexpected	placeholder	die Piloten  die der Mitarbeiter verehrt  ist jung	8
8945	obj_rel_across_anim	8945	4473	expected	placeholder	die Piloten  die der Mitarbeiter verehrt  sind groß	8
8946	obj_rel_across_anim	8946	4473	unexpected	placeholder	die Piloten  die der Mitarbeiter verehrt  ist groß	8
8947	obj_rel_across_anim	8947	4474	expected	placeholder	die Berater  die der Mitarbeiter verehrt  schwimmen	7
8948	obj_rel_across_anim	8948	4474	unexpected	placeholder	die Berater  die der Mitarbeiter verehrt  schwimmt	7
8949	obj_rel_across_anim	8949	4475	expected	placeholder	die Berater  die der Mitarbeiter verehrt  lachen	7
8950	obj_rel_across_anim	8950	4475	unexpected	placeholder	die Berater  die der Mitarbeiter verehrt  lacht	7
8951	obj_rel_across_anim	8951	4476	expected	placeholder	die Berater  die der Mitarbeiter verehrt  sprechen	7
8952	obj_rel_across_anim	8952	4476	unexpected	placeholder	die Berater  die der Mitarbeiter verehrt  spricht	7
8953	obj_rel_across_anim	8953	4477	expected	placeholder	die Berater  die der Mitarbeiter verehrt  sind alt	8
8954	obj_rel_across_anim	8954	4477	unexpected	placeholder	die Berater  die der Mitarbeiter verehrt  ist alt	8
8955	obj_rel_across_anim	8955	4478	expected	placeholder	die Berater  die der Mitarbeiter verehrt  sind klein	8
8956	obj_rel_across_anim	8956	4478	unexpected	placeholder	die Berater  die der Mitarbeiter verehrt  ist klein	8
8957	obj_rel_across_anim	8957	4479	expected	placeholder	die Berater  die der Mitarbeiter verehrt  sind jung	8
8958	obj_rel_across_anim	8958	4479	unexpected	placeholder	die Berater  die der Mitarbeiter verehrt  ist jung	8
8959	obj_rel_across_anim	8959	4480	expected	placeholder	die Berater  die der Mitarbeiter verehrt  sind groß	8
8960	obj_rel_across_anim	8960	4480	unexpected	placeholder	die Berater  die der Mitarbeiter verehrt  ist groß	8
8961	obj_rel_across_anim	8961	4481	expected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  schwimmen	7
8962	obj_rel_across_anim	8962	4481	unexpected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  schwimmt	7
8963	obj_rel_across_anim	8963	4482	expected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  lachen	7
8964	obj_rel_across_anim	8964	4482	unexpected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  lacht	7
8965	obj_rel_across_anim	8965	4483	expected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  sprechen	7
8966	obj_rel_across_anim	8966	4483	unexpected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  spricht	7
8967	obj_rel_across_anim	8967	4484	expected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  sind alt	8
8968	obj_rel_across_anim	8968	4484	unexpected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  ist alt	8
8969	obj_rel_across_anim	8969	4485	expected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  sind klein	8
8970	obj_rel_across_anim	8970	4485	unexpected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  ist klein	8
8971	obj_rel_across_anim	8971	4486	expected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  sind jung	8
8972	obj_rel_across_anim	8972	4486	unexpected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  ist jung	8
8973	obj_rel_across_anim	8973	4487	expected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  sind groß	8
8974	obj_rel_across_anim	8974	4487	unexpected	placeholder	die Schriftsteller  die der Taxifahrer verehrt  ist groß	8
8975	obj_rel_across_anim	8975	4488	expected	placeholder	die Direktoren  die der Taxifahrer verehrt  schwimmen	7
8976	obj_rel_across_anim	8976	4488	unexpected	placeholder	die Direktoren  die der Taxifahrer verehrt  schwimmt	7
8977	obj_rel_across_anim	8977	4489	expected	placeholder	die Direktoren  die der Taxifahrer verehrt  lachen	7
8978	obj_rel_across_anim	8978	4489	unexpected	placeholder	die Direktoren  die der Taxifahrer verehrt  lacht	7
8979	obj_rel_across_anim	8979	4490	expected	placeholder	die Direktoren  die der Taxifahrer verehrt  sprechen	7
8980	obj_rel_across_anim	8980	4490	unexpected	placeholder	die Direktoren  die der Taxifahrer verehrt  spricht	7
8981	obj_rel_across_anim	8981	4491	expected	placeholder	die Direktoren  die der Taxifahrer verehrt  sind alt	8
8982	obj_rel_across_anim	8982	4491	unexpected	placeholder	die Direktoren  die der Taxifahrer verehrt  ist alt	8
8983	obj_rel_across_anim	8983	4492	expected	placeholder	die Direktoren  die der Taxifahrer verehrt  sind klein	8
8984	obj_rel_across_anim	8984	4492	unexpected	placeholder	die Direktoren  die der Taxifahrer verehrt  ist klein	8
8985	obj_rel_across_anim	8985	4493	expected	placeholder	die Direktoren  die der Taxifahrer verehrt  sind jung	8
8986	obj_rel_across_anim	8986	4493	unexpected	placeholder	die Direktoren  die der Taxifahrer verehrt  ist jung	8
8987	obj_rel_across_anim	8987	4494	expected	placeholder	die Direktoren  die der Taxifahrer verehrt  sind groß	8
8988	obj_rel_across_anim	8988	4494	unexpected	placeholder	die Direktoren  die der Taxifahrer verehrt  ist groß	8
8989	obj_rel_across_anim	8989	4495	expected	placeholder	die Bauern  die der Taxifahrer verehrt  schwimmen	7
8990	obj_rel_across_anim	8990	4495	unexpected	placeholder	die Bauern  die der Taxifahrer verehrt  schwimmt	7
8991	obj_rel_across_anim	8991	4496	expected	placeholder	die Bauern  die der Taxifahrer verehrt  lachen	7
8992	obj_rel_across_anim	8992	4496	unexpected	placeholder	die Bauern  die der Taxifahrer verehrt  lacht	7
8993	obj_rel_across_anim	8993	4497	expected	placeholder	die Bauern  die der Taxifahrer verehrt  sprechen	7
8994	obj_rel_across_anim	8994	4497	unexpected	placeholder	die Bauern  die der Taxifahrer verehrt  spricht	7
8995	obj_rel_across_anim	8995	4498	expected	placeholder	die Bauern  die der Taxifahrer verehrt  sind alt	8
8996	obj_rel_across_anim	8996	4498	unexpected	placeholder	die Bauern  die der Taxifahrer verehrt  ist alt	8
8997	obj_rel_across_anim	8997	4499	expected	placeholder	die Bauern  die der Taxifahrer verehrt  sind klein	8
8998	obj_rel_across_anim	8998	4499	unexpected	placeholder	die Bauern  die der Taxifahrer verehrt  ist klein	8
8999	obj_rel_across_anim	8999	4500	expected	placeholder	die Bauern  die der Taxifahrer verehrt  sind jung	8
9000	obj_rel_across_anim	9000	4500	unexpected	placeholder	die Bauern  die der Taxifahrer verehrt  ist jung	8
9001	obj_rel_across_anim	9001	4501	expected	placeholder	die Bauern  die der Taxifahrer verehrt  sind groß	8
9002	obj_rel_across_anim	9002	4501	unexpected	placeholder	die Bauern  die der Taxifahrer verehrt  ist groß	8
9003	obj_rel_across_anim	9003	4502	expected	placeholder	die Chirurgen  die der Taxifahrer verehrt  schwimmen	7
9004	obj_rel_across_anim	9004	4502	unexpected	placeholder	die Chirurgen  die der Taxifahrer verehrt  schwimmt	7
9005	obj_rel_across_anim	9005	4503	expected	placeholder	die Chirurgen  die der Taxifahrer verehrt  lachen	7
9006	obj_rel_across_anim	9006	4503	unexpected	placeholder	die Chirurgen  die der Taxifahrer verehrt  lacht	7
9007	obj_rel_across_anim	9007	4504	expected	placeholder	die Chirurgen  die der Taxifahrer verehrt  sprechen	7
9008	obj_rel_across_anim	9008	4504	unexpected	placeholder	die Chirurgen  die der Taxifahrer verehrt  spricht	7
9009	obj_rel_across_anim	9009	4505	expected	placeholder	die Chirurgen  die der Taxifahrer verehrt  sind alt	8
9010	obj_rel_across_anim	9010	4505	unexpected	placeholder	die Chirurgen  die der Taxifahrer verehrt  ist alt	8
9011	obj_rel_across_anim	9011	4506	expected	placeholder	die Chirurgen  die der Taxifahrer verehrt  sind klein	8
9012	obj_rel_across_anim	9012	4506	unexpected	placeholder	die Chirurgen  die der Taxifahrer verehrt  ist klein	8
9013	obj_rel_across_anim	9013	4507	expected	placeholder	die Chirurgen  die der Taxifahrer verehrt  sind jung	8
9014	obj_rel_across_anim	9014	4507	unexpected	placeholder	die Chirurgen  die der Taxifahrer verehrt  ist jung	8
9015	obj_rel_across_anim	9015	4508	expected	placeholder	die Chirurgen  die der Taxifahrer verehrt  sind groß	8
9016	obj_rel_across_anim	9016	4508	unexpected	placeholder	die Chirurgen  die der Taxifahrer verehrt  ist groß	8
9017	obj_rel_across_anim	9017	4509	expected	placeholder	die Senatoren  die der Taxifahrer verehrt  schwimmen	7
9018	obj_rel_across_anim	9018	4509	unexpected	placeholder	die Senatoren  die der Taxifahrer verehrt  schwimmt	7
9019	obj_rel_across_anim	9019	4510	expected	placeholder	die Senatoren  die der Taxifahrer verehrt  lachen	7
9020	obj_rel_across_anim	9020	4510	unexpected	placeholder	die Senatoren  die der Taxifahrer verehrt  lacht	7
9021	obj_rel_across_anim	9021	4511	expected	placeholder	die Senatoren  die der Taxifahrer verehrt  sprechen	7
9022	obj_rel_across_anim	9022	4511	unexpected	placeholder	die Senatoren  die der Taxifahrer verehrt  spricht	7
9023	obj_rel_across_anim	9023	4512	expected	placeholder	die Senatoren  die der Taxifahrer verehrt  sind alt	8
9024	obj_rel_across_anim	9024	4512	unexpected	placeholder	die Senatoren  die der Taxifahrer verehrt  ist alt	8
9025	obj_rel_across_anim	9025	4513	expected	placeholder	die Senatoren  die der Taxifahrer verehrt  sind klein	8
9026	obj_rel_across_anim	9026	4513	unexpected	placeholder	die Senatoren  die der Taxifahrer verehrt  ist klein	8
9027	obj_rel_across_anim	9027	4514	expected	placeholder	die Senatoren  die der Taxifahrer verehrt  sind jung	8
9028	obj_rel_across_anim	9028	4514	unexpected	placeholder	die Senatoren  die der Taxifahrer verehrt  ist jung	8
9029	obj_rel_across_anim	9029	4515	expected	placeholder	die Senatoren  die der Taxifahrer verehrt  sind groß	8
9030	obj_rel_across_anim	9030	4515	unexpected	placeholder	die Senatoren  die der Taxifahrer verehrt  ist groß	8
9031	obj_rel_across_anim	9031	4516	expected	placeholder	die Lehrer  die der Taxifahrer verehrt  schwimmen	7
9032	obj_rel_across_anim	9032	4516	unexpected	placeholder	die Lehrer  die der Taxifahrer verehrt  schwimmt	7
9033	obj_rel_across_anim	9033	4517	expected	placeholder	die Lehrer  die der Taxifahrer verehrt  lachen	7
9034	obj_rel_across_anim	9034	4517	unexpected	placeholder	die Lehrer  die der Taxifahrer verehrt  lacht	7
9035	obj_rel_across_anim	9035	4518	expected	placeholder	die Lehrer  die der Taxifahrer verehrt  sprechen	7
9036	obj_rel_across_anim	9036	4518	unexpected	placeholder	die Lehrer  die der Taxifahrer verehrt  spricht	7
9037	obj_rel_across_anim	9037	4519	expected	placeholder	die Lehrer  die der Taxifahrer verehrt  sind alt	8
9038	obj_rel_across_anim	9038	4519	unexpected	placeholder	die Lehrer  die der Taxifahrer verehrt  ist alt	8
9039	obj_rel_across_anim	9039	4520	expected	placeholder	die Lehrer  die der Taxifahrer verehrt  sind klein	8
9040	obj_rel_across_anim	9040	4520	unexpected	placeholder	die Lehrer  die der Taxifahrer verehrt  ist klein	8
9041	obj_rel_across_anim	9041	4521	expected	placeholder	die Lehrer  die der Taxifahrer verehrt  sind jung	8
9042	obj_rel_across_anim	9042	4521	unexpected	placeholder	die Lehrer  die der Taxifahrer verehrt  ist jung	8
9043	obj_rel_across_anim	9043	4522	expected	placeholder	die Lehrer  die der Taxifahrer verehrt  sind groß	8
9044	obj_rel_across_anim	9044	4522	unexpected	placeholder	die Lehrer  die der Taxifahrer verehrt  ist groß	8
9045	obj_rel_across_anim	9045	4523	expected	placeholder	die Kunden  die der Taxifahrer verehrt  schwimmen	7
9046	obj_rel_across_anim	9046	4523	unexpected	placeholder	die Kunden  die der Taxifahrer verehrt  schwimmt	7
9047	obj_rel_across_anim	9047	4524	expected	placeholder	die Kunden  die der Taxifahrer verehrt  lachen	7
9048	obj_rel_across_anim	9048	4524	unexpected	placeholder	die Kunden  die der Taxifahrer verehrt  lacht	7
9049	obj_rel_across_anim	9049	4525	expected	placeholder	die Kunden  die der Taxifahrer verehrt  sprechen	7
9050	obj_rel_across_anim	9050	4525	unexpected	placeholder	die Kunden  die der Taxifahrer verehrt  spricht	7
9051	obj_rel_across_anim	9051	4526	expected	placeholder	die Kunden  die der Taxifahrer verehrt  sind alt	8
9052	obj_rel_across_anim	9052	4526	unexpected	placeholder	die Kunden  die der Taxifahrer verehrt  ist alt	8
9053	obj_rel_across_anim	9053	4527	expected	placeholder	die Kunden  die der Taxifahrer verehrt  sind klein	8
9054	obj_rel_across_anim	9054	4527	unexpected	placeholder	die Kunden  die der Taxifahrer verehrt  ist klein	8
9055	obj_rel_across_anim	9055	4528	expected	placeholder	die Kunden  die der Taxifahrer verehrt  sind jung	8
9056	obj_rel_across_anim	9056	4528	unexpected	placeholder	die Kunden  die der Taxifahrer verehrt  ist jung	8
9057	obj_rel_across_anim	9057	4529	expected	placeholder	die Kunden  die der Taxifahrer verehrt  sind groß	8
9058	obj_rel_across_anim	9058	4529	unexpected	placeholder	die Kunden  die der Taxifahrer verehrt  ist groß	8
